MonitoringPoint,SerialNumber,TimeStamp,Date,Time,Pressure,Temperature,WaterLevel
39,R8979,05/12/2018 18.00,05/12/2018,18.00.00,1065.12,7.78,28.57
39,R8979,05/12/2018 19.00,05/12/2018,19.00.00,1064.77,7.78,28.64
39,R8979,05/12/2018 20.00,05/12/2018,20.00.00,1064.48,7.75,28.98
39,R8979,05/12/2018 21.00,05/12/2018,21.00.00,1063.89,7.71,28.89
39,R8979,05/12/2018 22.00,05/12/2018,22.00.00,1063.13,7.71,28.83
39,R8979,05/12/2018 23.00,05/12/2018,23.00.00,1062.38,7.73,28.63
39,R8979,06/12/2018 00.00,06/12/2018,00.00.00,1061.91,7.76,28.78
39,R8979,06/12/2018 01.00,06/12/2018,01.00.00,1060.68,7.72,28.56
39,R8979,06/12/2018 02.00,06/12/2018,02.00.00,1060.04,7.76,28.54
39,R8979,06/12/2018 03.00,06/12/2018,03.00.00,1058.99,7.78,28.44
39,R8979,06/12/2018 04.00,06/12/2018,04.00.00,1058.06,7.83,28.76
39,R8979,06/12/2018 05.00,06/12/2018,05.00.00,1057.94,7.83,28.57
39,R8979,06/12/2018 06.00,06/12/2018,06.00.00,1057.83,7.83,28.83
39,R8979,06/12/2018 07.00,06/12/2018,07.00.00,1057.77,7.81,28.77
39,R8979,06/12/2018 08.00,06/12/2018,08.00.00,1057.65,7.82,28.85
39,R8979,06/12/2018 09.00,06/12/2018,09.00.00,1057.48,7.85,28.98
39,R8979,06/12/2018 10.00,06/12/2018,10.00.00,1056.60,7.88,28.85
39,R8979,06/12/2018 11.00,06/12/2018,11.00.00,1056.72,7.90,28.92
39,R8979,06/12/2018 12.00,06/12/2018,12.00.00,1055.67,7.94,29.24
39,R8979,06/12/2018 13.00,06/12/2018,13.00.00,1054.91,7.97,29.11
39,R8979,06/12/2018 14.00,06/12/2018,14.00.00,1054.33,8.00,29.15
39,R8979,06/12/2018 15.00,06/12/2018,15.00.00,1053.39,7.99,28.77
39,R8979,06/12/2018 16.00,06/12/2018,16.00.00,1052.58,8.00,28.88
39,R8979,06/12/2018 17.00,06/12/2018,17.00.00,1051.99,8.07,28.67
39,R8979,06/12/2018 18.00,06/12/2018,18.00.00,1051.82,8.09,29.07
39,R8979,06/12/2018 19.00,06/12/2018,19.00.00,1051.99,8.09,29.12
39,R8979,06/12/2018 20.00,06/12/2018,20.00.00,1050.94,8.11,29.19
39,R8979,06/12/2018 21.00,06/12/2018,21.00.00,1049.72,8.19,29.09
39,R8979,06/12/2018 22.00,06/12/2018,22.00.00,1049.25,8.24,29.38
39,R8979,06/12/2018 23.00,06/12/2018,23.00.00,1048.96,8.27,29.58
39,R8979,07/12/2018 00.00,07/12/2018,00.00.00,1049.25,8.31,30.00
39,R8979,07/12/2018 01.00,07/12/2018,01.00.00,1049.54,8.31,29.84
39,R8979,07/12/2018 02.00,07/12/2018,02.00.00,1049.60,8.33,29.78
39,R8979,07/12/2018 03.00,07/12/2018,03.00.00,1049.60,8.35,29.60
39,R8979,07/12/2018 04.00,07/12/2018,04.00.00,1049.72,8.34,29.72
39,R8979,07/12/2018 05.00,07/12/2018,05.00.00,1049.54,8.33,29.79
39,R8979,07/12/2018 06.00,07/12/2018,06.00.00,1048.78,8.35,29.58
39,R8979,07/12/2018 07.00,07/12/2018,07.00.00,1048.32,8.32,29.37
39,R8979,07/12/2018 08.00,07/12/2018,08.00.00,1047.91,8.30,29.46
39,R8979,07/12/2018 09.00,07/12/2018,09.00.00,1046.80,8.32,29.40
39,R8979,07/12/2018 10.00,07/12/2018,10.00.00,1045.87,8.38,29.59
39,R8979,07/12/2018 11.00,07/12/2018,11.00.00,1044.41,8.40,29.33
39,R8979,07/12/2018 12.00,07/12/2018,12.00.00,1041.96,8.40,29.38
39,R8979,07/12/2018 13.00,07/12/2018,13.00.00,1040.27,8.40,29.49
39,R8979,07/12/2018 14.00,07/12/2018,14.00.00,1038.58,8.44,30.05
39,R8979,07/12/2018 15.00,07/12/2018,15.00.00,1037.23,8.42,30.46
39,R8979,07/12/2018 16.00,07/12/2018,16.00.00,1036.77,8.42,31.17
39,R8979,07/12/2018 17.00,07/12/2018,17.00.00,1035.83,8.43,31.48
39,R8979,07/12/2018 18.00,07/12/2018,18.00.00,1035.54,8.44,31.82
39,R8979,07/12/2018 19.00,07/12/2018,19.00.00,1034.78,8.45,31.81
39,R8979,07/12/2018 20.00,07/12/2018,20.00.00,1035.54,8.44,32.32
39,R8979,07/12/2018 21.00,07/12/2018,21.00.00,1036.77,8.35,32.84
39,R8979,07/12/2018 22.00,07/12/2018,22.00.00,1037.70,8.26,33.10
39,R8979,07/12/2018 23.00,07/12/2018,23.00.00,1037.82,8.21,32.89
39,R8979,08/12/2018 00.00,08/12/2018,00.00.00,1037.70,8.22,32.35
39,R8979,08/12/2018 01.00,08/12/2018,01.00.00,1037.41,8.17,31.81
39,R8979,08/12/2018 02.00,08/12/2018,02.00.00,1037.23,8.15,31.38
39,R8979,08/12/2018 03.00,08/12/2018,03.00.00,1036.94,8.08,31.39
39,R8979,08/12/2018 04.00,08/12/2018,04.00.00,1036.13,7.97,30.98
39,R8979,08/12/2018 05.00,08/12/2018,05.00.00,1035.25,7.88,30.65
39,R8979,08/12/2018 06.00,08/12/2018,06.00.00,1034.49,7.89,30.44
39,R8979,08/12/2018 07.00,08/12/2018,07.00.00,1033.73,7.90,30.51
39,R8979,08/12/2018 08.00,08/12/2018,08.00.00,1033.09,7.94,30.62
39,R8979,08/12/2018 09.00,08/12/2018,09.00.00,1032.22,7.95,30.49
39,R8979,08/12/2018 10.00,08/12/2018,10.00.00,1031.28,7.97,30.56
39,R8979,08/12/2018 11.00,08/12/2018,11.00.00,1030.23,8.04,30.48
39,R8979,08/12/2018 12.00,08/12/2018,12.00.00,1029.65,8.11,30.53
39,R8979,08/12/2018 13.00,08/12/2018,13.00.00,1029.48,8.11,30.80
39,R8979,08/12/2018 14.00,08/12/2018,14.00.00,1028.72,8.07,30.97
39,R8979,08/12/2018 15.00,08/12/2018,15.00.00,1028.37,8.04,31.07
39,R8979,08/12/2018 16.00,08/12/2018,16.00.00,1027.78,8.04,31.28
39,R8979,08/12/2018 17.00,08/12/2018,17.00.00,1027.61,8.03,30.93
39,R8979,08/12/2018 18.00,08/12/2018,18.00.00,1027.67,8.02,31.34
39,R8979,08/12/2018 19.00,08/12/2018,19.00.00,1027.20,8.02,31.33
39,R8979,08/12/2018 20.00,08/12/2018,20.00.00,1027.14,8.03,30.94
39,R8979,08/12/2018 21.00,08/12/2018,21.00.00,1027.49,8.04,31.24
39,R8979,08/12/2018 22.00,08/12/2018,22.00.00,1027.14,8.04,31.27
39,R8979,08/12/2018 23.00,08/12/2018,23.00.00,1027.14,8.00,31.19
39,R8979,09/12/2018 00.00,09/12/2018,00.00.00,1026.91,7.98,31.03
39,R8979,09/12/2018 01.00,09/12/2018,01.00.00,1026.91,8.00,30.86
39,R8979,09/12/2018 02.00,09/12/2018,02.00.00,1027.20,7.98,31.08
39,R8979,09/12/2018 03.00,09/12/2018,03.00.00,1027.96,7.96,31.66
39,R8979,09/12/2018 04.00,09/12/2018,04.00.00,1028.37,7.93,31.67
39,R8979,09/12/2018 05.00,09/12/2018,05.00.00,1028.72,7.88,31.59
39,R8979,09/12/2018 06.00,09/12/2018,06.00.00,1029.18,7.80,31.56
39,R8979,09/12/2018 07.00,09/12/2018,07.00.00,1029.77,7.72,31.64
39,R8979,09/12/2018 08.00,09/12/2018,08.00.00,1030.06,7.70,31.06
39,R8979,09/12/2018 09.00,09/12/2018,09.00.00,1030.82,7.68,31.39
39,R8979,09/12/2018 10.00,09/12/2018,10.00.00,1031.46,7.70,31.23
39,R8979,09/12/2018 11.00,09/12/2018,11.00.00,1032.22,7.75,31.29
39,R8979,09/12/2018 12.00,09/12/2018,12.00.00,1032.98,7.79,31.30
39,R8979,09/12/2018 13.00,09/12/2018,13.00.00,1033.62,7.83,31.27
39,R8979,09/12/2018 14.00,09/12/2018,14.00.00,1034.96,7.84,31.23
39,R8979,09/12/2018 15.00,09/12/2018,15.00.00,1036.77,7.84,31.09
39,R8979,09/12/2018 16.00,09/12/2018,16.00.00,1038.93,7.82,31.08
39,R8979,09/12/2018 17.00,09/12/2018,17.00.00,1040.56,7.81,30.71
39,R8979,09/12/2018 18.00,09/12/2018,18.00.00,1041.49,7.78,30.47
39,R8979,09/12/2018 19.00,09/12/2018,19.00.00,1042.89,7.80,30.69
39,R8979,09/12/2018 20.00,09/12/2018,20.00.00,1043.94,7.71,30.57
39,R8979,09/12/2018 21.00,09/12/2018,21.00.00,1044.70,7.65,30.45
39,R8979,09/12/2018 22.00,09/12/2018,22.00.00,1045.75,7.55,30.40
39,R8979,09/12/2018 23.00,09/12/2018,23.00.00,1046.86,7.55,30.26
39,R8979,10/12/2018 00.00,10/12/2018,00.00.00,1047.44,7.52,30.22
39,R8979,10/12/2018 01.00,10/12/2018,01.00.00,1048.08,7.50,30.23
39,R8979,10/12/2018 02.00,10/12/2018,02.00.00,1048.78,7.49,30.43
39,R8979,10/12/2018 03.00,10/12/2018,03.00.00,1049.25,7.42,30.25
39,R8979,10/12/2018 04.00,10/12/2018,04.00.00,1049.72,7.43,30.32
39,R8979,10/12/2018 05.00,10/12/2018,05.00.00,1050.18,7.44,30.33
39,R8979,10/12/2018 06.00,10/12/2018,06.00.00,1050.77,7.44,30.19
39,R8979,10/12/2018 07.00,10/12/2018,07.00.00,1051.41,7.43,30.13
39,R8979,10/12/2018 08.00,10/12/2018,08.00.00,1051.58,7.43,29.93
39,R8979,10/12/2018 09.00,10/12/2018,09.00.00,1051.82,7.45,30.12
39,R8979,10/12/2018 10.00,10/12/2018,10.00.00,1052.28,7.48,29.78
39,R8979,10/12/2018 11.00,10/12/2018,11.00.00,1052.46,7.51,30.13
39,R8979,10/12/2018 12.00,10/12/2018,12.00.00,1052.46,7.57,30.01
39,R8979,10/12/2018 13.00,10/12/2018,13.00.00,1052.93,7.63,30.05
39,R8979,10/12/2018 14.00,10/12/2018,14.00.00,1053.22,7.63,29.97
39,R8979,10/12/2018 15.00,10/12/2018,15.00.00,1054.15,7.63,29.98
39,R8979,10/12/2018 16.00,10/12/2018,16.00.00,1055.03,7.60,30.03
39,R8979,10/12/2018 17.00,10/12/2018,17.00.00,1055.67,7.57,29.84
39,R8979,10/12/2018 18.00,10/12/2018,18.00.00,1056.43,7.52,29.75
39,R8979,10/12/2018 19.00,10/12/2018,19.00.00,1056.72,7.50,29.72
39,R8979,10/12/2018 20.00,10/12/2018,20.00.00,1057.65,7.50,29.60
39,R8979,10/12/2018 21.00,10/12/2018,21.00.00,1058.23,7.49,29.98
39,R8979,10/12/2018 22.00,10/12/2018,22.00.00,1058.88,7.52,29.83
39,R8979,10/12/2018 23.00,10/12/2018,23.00.00,1059.17,7.48,29.49
39,R8979,11/12/2018 00.00,11/12/2018,00.00.00,1060.10,7.48,29.75
39,R8979,11/12/2018 01.00,11/12/2018,01.00.00,1060.68,7.48,29.63
39,R8979,11/12/2018 02.00,11/12/2018,02.00.00,1061.15,7.46,29.43
39,R8979,11/12/2018 03.00,11/12/2018,03.00.00,1062.20,7.44,29.73
39,R8979,11/12/2018 04.00,11/12/2018,04.00.00,1062.49,7.44,29.52
39,R8979,11/12/2018 05.00,11/12/2018,05.00.00,1063.31,7.45,29.76
39,R8979,11/12/2018 06.00,11/12/2018,06.00.00,1063.72,7.46,29.49
39,R8979,11/12/2018 07.00,11/12/2018,07.00.00,1064.48,7.41,29.55
39,R8979,11/12/2018 08.00,11/12/2018,08.00.00,1065.23,7.37,29.81
39,R8979,11/12/2018 09.00,11/12/2018,09.00.00,1065.99,7.44,29.37
39,R8979,11/12/2018 10.00,11/12/2018,10.00.00,1066.63,7.48,29.33
39,R8979,11/12/2018 11.00,11/12/2018,11.00.00,1067.39,7.48,29.22
39,R8979,11/12/2018 12.00,11/12/2018,12.00.00,1067.68,7.55,29.56
39,R8979,11/12/2018 13.00,11/12/2018,13.00.00,1067.86,7.55,29.43
39,R8979,11/12/2018 14.00,11/12/2018,14.00.00,1068.56,7.59,29.63
39,R8979,11/12/2018 15.00,11/12/2018,15.00.00,1069.08,7.57,29.66
39,R8979,11/12/2018 16.00,11/12/2018,16.00.00,1069.55,7.55,29.55
39,R8979,11/12/2018 17.00,11/12/2018,17.00.00,1070.13,7.52,29.61
39,R8979,11/12/2018 18.00,11/12/2018,18.00.00,1070.89,7.48,29.82
39,R8979,11/12/2018 19.00,11/12/2018,19.00.00,1071.36,7.36,29.61
39,R8979,11/12/2018 20.00,11/12/2018,20.00.00,1072.12,7.40,29.32
39,R8979,11/12/2018 21.00,11/12/2018,21.00.00,1072.23,7.46,28.98
39,R8979,11/12/2018 22.00,11/12/2018,22.00.00,1072.70,7.50,29.20
39,R8979,11/12/2018 23.00,11/12/2018,23.00.00,1073.17,7.51,29.29
39,R8979,12/12/2018 00.00,12/12/2018,00.00.00,1073.75,7.57,29.20
39,R8979,12/12/2018 01.00,12/12/2018,01.00.00,1074.04,7.59,29.24
39,R8979,12/12/2018 02.00,12/12/2018,02.00.00,1074.22,7.57,29.22
39,R8979,12/12/2018 03.00,12/12/2018,03.00.00,1074.68,7.55,29.26
39,R8979,12/12/2018 04.00,12/12/2018,04.00.00,1074.86,7.58,29.06
39,R8979,12/12/2018 05.00,12/12/2018,05.00.00,1075.15,7.54,29.15
39,R8979,12/12/2018 06.00,12/12/2018,06.00.00,1075.44,7.56,29.17
39,R8979,12/12/2018 07.00,12/12/2018,07.00.00,1075.91,7.55,29.03
39,R8979,12/12/2018 08.00,12/12/2018,08.00.00,1076.38,7.50,29.25
39,R8979,12/12/2018 09.00,12/12/2018,09.00.00,1076.49,7.55,28.87
39,R8979,12/12/2018 10.00,12/12/2018,10.00.00,1077.25,7.55,29.13
39,R8979,12/12/2018 11.00,12/12/2018,11.00.00,1077.72,7.59,29.34
39,R8979,12/12/2018 12.00,12/12/2018,12.00.00,1077.60,7.62,29.05
39,R8979,12/12/2018 13.00,12/12/2018,13.00.00,1077.43,7.67,28.93
39,R8979,12/12/2018 14.00,12/12/2018,14.00.00,1077.60,7.71,29.05
39,R8979,12/12/2018 15.00,12/12/2018,15.00.00,1077.43,7.72,28.88
39,R8979,12/12/2018 16.00,12/12/2018,16.00.00,1077.43,7.71,28.88
39,R8979,12/12/2018 17.00,12/12/2018,17.00.00,1077.60,7.68,29.23
39,R8979,12/12/2018 18.00,12/12/2018,18.00.00,1077.60,7.67,29.10
39,R8979,12/12/2018 19.00,12/12/2018,19.00.00,1077.89,7.64,28.97
39,R8979,12/12/2018 20.00,12/12/2018,20.00.00,1077.89,7.64,28.89
39,R8979,12/12/2018 21.00,12/12/2018,21.00.00,1078.07,7.57,28.94
39,R8979,12/12/2018 22.00,12/12/2018,22.00.00,1078.18,7.51,29.23
39,R8979,12/12/2018 23.00,12/12/2018,23.00.00,1078.18,7.45,28.93
39,R8979,13/12/2018 00.00,13/12/2018,00.00.00,1078.18,7.49,29.06
39,R8979,13/12/2018 01.00,13/12/2018,01.00.00,1078.01,7.48,28.83
39,R8979,13/12/2018 02.00,13/12/2018,02.00.00,1077.89,7.46,28.97
39,R8979,13/12/2018 03.00,13/12/2018,03.00.00,1077.43,7.46,28.80
39,R8979,13/12/2018 04.00,13/12/2018,04.00.00,1077.43,7.43,29.18
39,R8979,13/12/2018 05.00,13/12/2018,05.00.00,1076.84,7.46,28.89
39,R8979,13/12/2018 06.00,13/12/2018,06.00.00,1076.67,7.45,28.87
39,R8979,13/12/2018 07.00,13/12/2018,07.00.00,1076.67,7.43,28.72
39,R8979,13/12/2018 08.00,13/12/2018,08.00.00,1076.67,7.41,29.09
39,R8979,13/12/2018 09.00,13/12/2018,09.00.00,1076.67,7.33,29.02
39,R8979,13/12/2018 10.00,13/12/2018,10.00.00,1076.84,7.34,29.02
39,R8979,13/12/2018 11.00,13/12/2018,11.00.00,1076.67,7.31,28.74
39,R8979,13/12/2018 12.00,13/12/2018,12.00.00,1076.20,7.38,28.40
39,R8979,13/12/2018 13.00,13/12/2018,13.00.00,1076.20,7.44,28.83
39,R8979,13/12/2018 14.00,13/12/2018,14.00.00,1075.91,7.47,28.61
39,R8979,13/12/2018 15.00,13/12/2018,15.00.00,1075.91,7.46,28.73
39,R8979,13/12/2018 16.00,13/12/2018,16.00.00,1075.91,7.43,28.96
39,R8979,13/12/2018 17.00,13/12/2018,17.00.00,1076.08,7.43,29.03
39,R8979,13/12/2018 18.00,13/12/2018,18.00.00,1075.91,7.41,29.21
39,R8979,13/12/2018 19.00,13/12/2018,19.00.00,1075.62,7.38,28.87
39,R8979,13/12/2018 20.00,13/12/2018,20.00.00,1075.91,7.40,29.01
39,R8979,13/12/2018 21.00,13/12/2018,21.00.00,1076.20,7.40,29.05
39,R8979,13/12/2018 22.00,13/12/2018,22.00.00,1076.08,7.38,28.81
39,R8979,13/12/2018 23.00,13/12/2018,23.00.00,1076.38,7.36,29.08
39,R8979,14/12/2018 00.00,14/12/2018,00.00.00,1076.38,7.37,28.95
39,R8979,14/12/2018 01.00,14/12/2018,01.00.00,1076.20,7.35,28.75
39,R8979,14/12/2018 02.00,14/12/2018,02.00.00,1076.38,7.26,29.03
39,R8979,14/12/2018 03.00,14/12/2018,03.00.00,1076.20,7.27,29.00
39,R8979,14/12/2018 04.00,14/12/2018,04.00.00,1075.91,7.19,28.71
39,R8979,14/12/2018 05.00,14/12/2018,05.00.00,1075.73,7.22,28.83
39,R8979,14/12/2018 06.00,14/12/2018,06.00.00,1075.73,7.19,29.08
39,R8979,14/12/2018 07.00,14/12/2018,07.00.00,1075.44,7.25,28.74
39,R8979,14/12/2018 08.00,14/12/2018,08.00.00,1075.79,7.22,28.97
39,R8979,14/12/2018 09.00,14/12/2018,09.00.00,1076.49,7.23,28.92
39,R8979,14/12/2018 10.00,14/12/2018,10.00.00,1076.67,7.22,28.74
39,R8979,14/12/2018 11.00,14/12/2018,11.00.00,1076.96,7.31,28.83
39,R8979,14/12/2018 12.00,14/12/2018,12.00.00,1076.55,7.33,28.63
39,R8979,14/12/2018 13.00,14/12/2018,13.00.00,1076.67,7.31,28.87
39,R8979,14/12/2018 14.00,14/12/2018,14.00.00,1076.49,7.33,28.87
39,R8979,14/12/2018 15.00,14/12/2018,15.00.00,1076.49,7.31,28.62
39,R8979,14/12/2018 16.00,14/12/2018,16.00.00,1076.67,7.31,28.79
39,R8979,14/12/2018 17.00,14/12/2018,17.00.00,1077.25,7.31,29.00
39,R8979,14/12/2018 18.00,14/12/2018,18.00.00,1077.13,7.29,28.88
39,R8979,14/12/2018 19.00,14/12/2018,19.00.00,1077.13,7.26,28.81
39,R8979,14/12/2018 20.00,14/12/2018,20.00.00,1077.13,7.27,28.96
39,R8979,14/12/2018 21.00,14/12/2018,21.00.00,1077.13,7.21,28.76
39,R8979,14/12/2018 22.00,14/12/2018,22.00.00,1077.13,7.19,28.71
39,R8979,14/12/2018 23.00,14/12/2018,23.00.00,1077.13,7.20,28.76
39,R8979,15/12/2018 00.00,15/12/2018,00.00.00,1076.84,7.19,28.67
39,R8979,15/12/2018 01.00,15/12/2018,01.00.00,1076.78,7.23,28.96
39,R8979,15/12/2018 02.00,15/12/2018,02.00.00,1076.78,7.19,29.08
39,R8979,15/12/2018 03.00,15/12/2018,03.00.00,1076.84,7.17,28.84
39,R8979,15/12/2018 04.00,15/12/2018,04.00.00,1076.67,7.17,28.84
39,R8979,15/12/2018 05.00,15/12/2018,05.00.00,1076.67,7.17,28.87
39,R8979,15/12/2018 06.00,15/12/2018,06.00.00,1076.67,7.18,28.72
39,R8979,15/12/2018 07.00,15/12/2018,07.00.00,1076.38,7.15,28.68
39,R8979,15/12/2018 08.00,15/12/2018,08.00.00,1076.20,7.12,28.50
39,R8979,15/12/2018 09.00,15/12/2018,09.00.00,1076.49,7.11,28.87
39,R8979,15/12/2018 10.00,15/12/2018,10.00.00,1076.55,7.07,28.63
39,R8979,15/12/2018 11.00,15/12/2018,11.00.00,1076.49,7.10,28.49
39,R8979,15/12/2018 12.00,15/12/2018,12.00.00,1075.73,7.12,28.56
39,R8979,15/12/2018 13.00,15/12/2018,13.00.00,1075.15,7.10,28.73
39,R8979,15/12/2018 14.00,15/12/2018,14.00.00,1075.15,7.14,28.78
39,R8979,15/12/2018 15.00,15/12/2018,15.00.00,1074.68,7.12,28.63
39,R8979,15/12/2018 16.00,15/12/2018,16.00.00,1074.22,7.07,28.82
39,R8979,15/12/2018 17.00,15/12/2018,17.00.00,1073.17,7.05,28.89
39,R8979,15/12/2018 18.00,15/12/2018,18.00.00,1072.70,6.94,29.20
39,R8979,15/12/2018 19.00,15/12/2018,19.00.00,1071.77,6.96,28.97
39,R8979,15/12/2018 20.00,15/12/2018,20.00.00,1071.01,6.79,28.68
39,R8979,15/12/2018 21.00,15/12/2018,21.00.00,1070.13,6.81,28.98
39,R8979,15/12/2018 22.00,15/12/2018,22.00.00,1069.49,6.70,29.27
39,R8979,15/12/2018 23.00,15/12/2018,23.00.00,1068.44,6.68,28.92
39,R8979,16/12/2018 00.00,16/12/2018,00.00.00,1067.39,6.64,29.04
39,R8979,16/12/2018 01.00,16/12/2018,01.00.00,1066.46,6.67,28.98
39,R8979,16/12/2018 02.00,16/12/2018,02.00.00,1065.70,6.61,29.35
39,R8979,16/12/2018 03.00,16/12/2018,03.00.00,1065.41,6.63,29.13
39,R8979,16/12/2018 04.00,16/12/2018,04.00.00,1064.77,6.72,29.09
39,R8979,16/12/2018 05.00,16/12/2018,05.00.00,1063.43,6.69,28.95
39,R8979,16/12/2018 06.00,16/12/2018,06.00.00,1062.78,6.63,29.06
39,R8979,16/12/2018 07.00,16/12/2018,07.00.00,1062.49,6.70,29.07
39,R8979,16/12/2018 08.00,16/12/2018,08.00.00,1062.08,6.65,28.91
39,R8979,16/12/2018 09.00,16/12/2018,09.00.00,1061.91,6.64,29.11
39,R8979,16/12/2018 10.00,16/12/2018,10.00.00,1061.91,6.61,29.06
39,R8979,16/12/2018 11.00,16/12/2018,11.00.00,1061.33,6.68,29.03
39,R8979,16/12/2018 12.00,16/12/2018,12.00.00,1060.98,6.69,28.93
39,R8979,16/12/2018 13.00,16/12/2018,13.00.00,1060.98,6.72,29.18
39,R8979,16/12/2018 14.00,16/12/2018,14.00.00,1060.39,6.67,29.34
39,R8979,16/12/2018 15.00,16/12/2018,15.00.00,1060.33,6.66,29.11
39,R8979,16/12/2018 16.00,16/12/2018,16.00.00,1060.22,6.68,29.29
39,R8979,16/12/2018 17.00,16/12/2018,17.00.00,1060.22,6.63,29.24
39,R8979,16/12/2018 18.00,16/12/2018,18.00.00,1060.68,6.61,29.38
39,R8979,16/12/2018 19.00,16/12/2018,19.00.00,1060.57,6.67,29.14
39,R8979,16/12/2018 20.00,16/12/2018,20.00.00,1060.98,6.62,29.25
39,R8979,16/12/2018 21.00,16/12/2018,21.00.00,1061.15,6.68,29.43
39,R8979,16/12/2018 22.00,16/12/2018,22.00.00,1061.33,6.69,29.40
39,R8979,16/12/2018 23.00,16/12/2018,23.00.00,1061.62,6.63,29.57
39,R8979,17/12/2018 00.00,17/12/2018,00.00.00,1061.44,6.55,29.02
39,R8979,17/12/2018 01.00,17/12/2018,01.00.00,1061.73,6.65,29.26
39,R8979,17/12/2018 02.00,17/12/2018,02.00.00,1061.62,6.56,29.19
39,R8979,17/12/2018 03.00,17/12/2018,03.00.00,1062.03,6.64,29.23
39,R8979,17/12/2018 04.00,17/12/2018,04.00.00,1062.49,6.65,29.32
39,R8979,17/12/2018 05.00,17/12/2018,05.00.00,1062.49,6.64,29.09
39,R8979,17/12/2018 06.00,17/12/2018,06.00.00,1062.96,6.60,29.11
39,R8979,17/12/2018 07.00,17/12/2018,07.00.00,1063.54,6.63,29.49
39,R8979,17/12/2018 08.00,17/12/2018,08.00.00,1064.36,6.62,29.38
39,R8979,17/12/2018 09.00,17/12/2018,09.00.00,1064.77,6.63,29.29
39,R8979,17/12/2018 10.00,17/12/2018,10.00.00,1065.12,6.55,29.14
39,R8979,17/12/2018 11.00,17/12/2018,11.00.00,1065.53,6.67,28.93
39,R8979,17/12/2018 12.00,17/12/2018,12.00.00,1065.41,6.67,28.68
39,R8979,17/12/2018 13.00,17/12/2018,13.00.00,1065.53,6.63,28.78
39,R8979,17/12/2018 14.00,17/12/2018,14.00.00,1065.99,6.77,29.09
39,R8979,17/12/2018 15.00,17/12/2018,15.00.00,1066.28,6.79,28.88
39,R8979,17/12/2018 16.00,17/12/2018,16.00.00,1066.63,6.76,28.96
39,R8979,17/12/2018 17.00,17/12/2018,17.00.00,1067.10,6.65,28.98
39,R8979,17/12/2018 18.00,17/12/2018,18.00.00,1067.51,6.70,29.08
39,R8979,17/12/2018 19.00,17/12/2018,19.00.00,1067.86,6.73,28.96
39,R8979,17/12/2018 20.00,17/12/2018,20.00.00,1067.86,6.63,28.88
39,R8979,17/12/2018 21.00,17/12/2018,21.00.00,1068.73,6.76,29.26
39,R8979,17/12/2018 22.00,17/12/2018,22.00.00,1068.91,6.66,28.98
39,R8979,17/12/2018 23.00,17/12/2018,23.00.00,1068.62,6.61,28.89
39,R8979,18/12/2018 00.00,18/12/2018,00.00.00,1068.62,6.51,28.84
39,R8979,18/12/2018 01.00,18/12/2018,01.00.00,1068.73,6.58,28.58
39,R8979,18/12/2018 02.00,18/12/2018,02.00.00,1068.44,6.58,28.69
39,R8979,18/12/2018 03.00,18/12/2018,03.00.00,1068.73,6.57,28.71
39,R8979,18/12/2018 04.00,18/12/2018,04.00.00,1068.33,6.60,28.58
39,R8979,18/12/2018 05.00,18/12/2018,05.00.00,1068.73,6.67,28.71
39,R8979,18/12/2018 06.00,18/12/2018,06.00.00,1068.73,6.67,28.71
39,R8979,18/12/2018 07.00,18/12/2018,07.00.00,1068.62,6.63,28.84
39,R8979,18/12/2018 08.00,18/12/2018,08.00.00,1068.62,6.65,28.99
39,R8979,18/12/2018 09.00,18/12/2018,09.00.00,1068.73,6.70,28.86
39,R8979,18/12/2018 10.00,18/12/2018,10.00.00,1068.33,6.68,28.90
39,R8979,18/12/2018 11.00,18/12/2018,11.00.00,1068.15,6.75,28.85
39,R8979,18/12/2018 12.00,18/12/2018,12.00.00,1067.22,6.80,28.54
39,R8979,18/12/2018 13.00,18/12/2018,13.00.00,1066.93,6.84,28.63
39,R8979,18/12/2018 14.00,18/12/2018,14.00.00,1066.93,6.89,28.88
39,R8979,18/12/2018 15.00,18/12/2018,15.00.00,1066.46,6.94,29.16
39,R8979,18/12/2018 16.00,18/12/2018,16.00.00,1065.99,6.92,28.57
39,R8979,18/12/2018 17.00,18/12/2018,17.00.00,1065.88,6.95,28.75
39,R8979,18/12/2018 18.00,18/12/2018,18.00.00,1065.70,6.95,28.70
39,R8979,18/12/2018 19.00,18/12/2018,19.00.00,1065.41,6.97,28.78
39,R8979,18/12/2018 20.00,18/12/2018,20.00.00,1064.94,6.97,28.94
39,R8979,18/12/2018 21.00,18/12/2018,21.00.00,1064.36,6.99,28.93
39,R8979,18/12/2018 22.00,18/12/2018,22.00.00,1063.89,7.00,28.84
39,R8979,18/12/2018 23.00,18/12/2018,23.00.00,1063.13,7.03,28.83
39,R8979,19/12/2018 00.00,19/12/2018,00.00.00,1062.96,7.03,29.08
39,R8979,19/12/2018 01.00,19/12/2018,01.00.00,1061.85,7.04,29.05
39,R8979,19/12/2018 02.00,19/12/2018,02.00.00,1060.68,6.98,28.93
39,R8979,19/12/2018 03.00,19/12/2018,03.00.00,1060.22,6.93,29.04
39,R8979,19/12/2018 04.00,19/12/2018,04.00.00,1059.17,6.90,28.79
39,R8979,19/12/2018 05.00,19/12/2018,05.00.00,1058.53,6.85,28.90
